"book_id","specification_id","value"
1833,1,"8934974205647"
1833,3,"NXB Trẻ"
1834,1,"8935236431286"
1834,3,"Nhà Sách Minh Thắng"
1835,1,"8935279173440"
1835,3,"NXB Chính Trị Quốc Gia"
1835,6,"Dương Đình Bá"
1835,4,"Tiếng Việt"
1836,1,"9786042253932"
1836,2,"12+"
1836,3,"Nhà Xuất Bản Kim Đồng"
1836,4,"Tiếng Việt"
1837,1,"8934974205654"
1837,3,"NXB Trẻ"
1838,1,"8934974182344"
1838,3,"NXB Trẻ"
1839,1,"9786046859895"
1839,7,"NXB Tổng Hợp TPHCM"
1840,1,"9786046859901"
1840,7,"NXB Tổng Hợp TPHCM"
1841,1,"8934974207191-bq"
1841,3,"NXB Trẻ"
1841,4,"Tiếng Việt"
1842,1,"8934974208495"
1842,3,"NXB Trẻ"
1843,1,"8935244854787"
1843,3,"Nhà Xuất Bản Kim Đồng"
1844,1,"8936049958526"
1844,3,"Cty Văn Hóa & Truyền Thông Liên Việt"
1844,4,"Tiếng Việt"
1845,1,"8935244854879"
1845,3,"Nhà Xuất Bản Kim Đồng"
1846,1,"8935244883411"
1846,3,"Nhà Xuất Bản Kim Đồng"
1847,1,"8935069922579"
1847,3,"Phụ Nữ"
1847,4,"Tiếng Việt"
1848,1,"8935244854862"
1848,3,"Nhà Xuất Bản Kim Đồng"
1849,1,"9786045863602"
1849,7,"NXB Tổng Hợp TPHCM"
1850,1,"8936228540382"
1850,3,"ODOM PAPER"
1850,4,"Tiếng Việt"
1851,1,"8936214272648"
1851,3,"Megabook"
1851,4,"Tiếng Việt"
1852,1,"3300000052816"
1852,3,"Skybooks"
1852,4,"Tiếng Việt"
1853,1,"8936228540535"
1853,3,"ODOM PAPER"
1853,4,"Tiếng Việt"
1854,1,"8936215858087"
1855,1,"8935325006289"
1855,3,"Skybooks"
1856,1,"8936214273027"
1856,3,"Megabook"
1857,1,"8935325015618"
1857,3,"AZ Việt Nam"
1857,6,"Quỳnh Nhi"
1857,4,"Tiếng Việt"
1858,1,"8935325030192"
1858,3,"AZ Việt Nam"
1858,6,"Bạc Hà"
1858,4,"Tiếng Việt"
1859,1,"8936214274338"
1859,3,"Megabook"
1859,4,"Tiếng Việt"
1860,1,"8935325024429"
1860,3,"AZ Việt Nam"
1860,4,"Tiếng Việt"
1861,1,"8936228540542"
1861,3,"ODOM PAPER"
1861,4,"Tiếng Việt"
1862,1,"8935325009730"
1862,3,"Skybooks"
1862,4,"Tiếng Việt"
1863,1,"8935325013232"
1863,3,"Skybooks"
1863,4,"Tiếng Việt"
1864,1,"8931805024361"
1864,3,"Cty TNHH TM&DV VH GD Phía Nam"
1864,4,"Tiếng Việt"
1865,1,"8931805024446"
1865,3,"Cty TNHH TM&DV VH GD Phía Nam"
1865,4,"Tiếng Việt"
1866,1,"9786044463414"
1866,3,"Công Ty Cổ Phần Time Books"
1866,4,"Tiếng Việt"
1867,1,"8935236436199"
1867,3,"Nhà Sách Minh Thắng"
1867,4,"Tiếng Việt"
1868,1,"8935325017520"
1868,3,"AZ Việt Nam"
1868,4,"Tiếng Việt"
1869,1,"8936230420450"
1869,3,"Cty Văn Hóa Việt Thư"
1870,1,"8936214274147"
1870,3,"Megabook"
1871,1,"8936066699754"
1871,3,"1980 Books"
1871,4,"Tiếng Việt"
1872,1,"3300000055572"
1872,3,"AZ Việt Nam"
1872,4,"Tiếng Việt"
1873,1,"8935325023125-khongqua"
1873,3,"Skybooks"
1873,4,"Tiếng Việt"
1873,5,"2024-09-30 08:00:00"
1874,1,"8938539539581"
1874,3,"CÔNG TY TNHH XUẤT BẢN THIỆN TRI THỨC"
1875,1,"8936144200124"
1875,3,"Phanbook"
1876,1,"8935280910706"
1876,3,"Thái Hà"
1877,1,"8934974183037"
1877,3,"NXB Trẻ"
1878,1,"8935069924313"
1878,3,"Phụ Nữ"
1878,4,"Tiếng Việt"
1879,1,"8935280910256"
1879,3,"Thái Hà"
1880,1,"9786326041613"
1881,1,"8935280912892"
1881,3,"Thái Hà"
1882,1,"8935251405620"
1882,3,"Alpha Books"
1883,1,"9786043776522"
1883,3,"NXB Tổng Hợp TPHCM"
1883,4,"Tiếng Việt"
1884,1,"8936049957802"
1884,3,"Cty Văn Hóa & Truyền Thông Liên Việt"
1884,4,"Tiếng Việt"
1885,1,"8935235218550"
1885,3,"Nhã Nam"
1886,1,"8936049957789"
1886,3,"Cty Văn Hóa & Truyền Thông Liên Việt"
1886,4,"Tiếng Việt"
1887,1,"8934974158127"
1887,3,"NXB Trẻ"
1888,1,"9786043903904"
1888,3,"Phụ Nữ"
1888,6,"Y Khương, Phạm Ngọc Thạch"
1888,4,"Tiếng Việt"
1889,1,"8935235219052"
1889,3,"Nhã Nam"
1890,1,"9786043343588"
1890,7,"CÔNG TY TNHH VĂN HÓA & TRUYỀN THÔNG DU BÚT"
1890,4,"Tiếng Việt"
1891,1,"8934974161806"
1891,3,"NXB Trẻ"
1892,1,"8936158590457"
1892,3,"Alpha Books"
1893,1,"8935235239272"
1893,3,"Nhã Nam"
1894,1,"8936158590693"
1894,3,"Alpha Books"
1894,4,"Tiếng Việt"
1895,1,"8935235239302"
1895,3,"Nhã Nam"
1896,1,"9786045655351"
1896,3,"Phụ Nữ"
1897,1,"8936067607949"
1897,3,"Minh Long"
1898,1,"8935244822588"
1898,3,"Nhà Xuất Bản Kim Đồng"
1899,1,"9786049569197"
1899,7,"Cty Văn Hóa Hương Trang"
1899,4,"Tiếng Việt"
1900,1,"9786044771069"
1900,3,"Cty Văn Hóa & Truyền Thông Trí Việt."
1901,1,"8936067611243"
1901,3,"Minh Long"
1902,1,"8935236427067"
1902,3,"Nhà Sách Minh Thắng"
1903,1,"8935244854282"
1903,3,"Nhà Xuất Bản Kim Đồng"
1904,1,"8935230001256"
1904,3,"Cty Văn Hóa & Truyền Thông Trí Việt."
1904,4,"Tiếng Việt"
1905,1,"8934974179443"
1905,3,"NXB Trẻ"
1906,1,"8935244877137"
1906,3,"Nhà Xuất Bản Kim Đồng"
1907,1,"8935236427838"
1907,3,"Nhà Sách Minh Thắng"
1908,1,"8936067607956"
1908,3,"Minh Long"
1909,1,"8936067606201"
1909,3,"Minh Long"
1909,4,"Tiếng Việt"
1910,1,"9786043079524"
1910,3,"Cty Văn Hóa & Truyền Thông Trí Việt."
1911,1,"8935236436601"
1911,3,"Nhà Sách Minh Thắng"
1911,4,"Tiếng Việt"
1912,1,"8935210289322"
1912,3,"Tân Việt"
1912,6,"Bội Quỳnh, Thảo Trúc"
1913,1,"9786042106696"
1913,3,"Nhà Xuất Bản Kim Đồng"
1913,4,"Tiếng Việt"
1914,1,"8935088548330"
1914,3,"Cty Văn Hóa Minh Lâm"
1915,1,"8935095626793"
1915,3,"Huy Hoang Bookstore"
1916,1,"8936067607970"
1916,3,"Minh Long"
1917,1,"8935244822564"
1917,3,"Nhà Xuất Bản Kim Đồng"
1918,1,"8934974186922"
1918,3,"NXB Trẻ"
1918,4,"Tiếng Việt"
1919,1,"8935235221178"
1919,3,"Nhã Nam"
1920,1,"8935235238152"
1920,3,"Nhã Nam"
1920,6,"Hoàng Anh."
1921,1,"8935095634897"
1921,3,"Huy Hoang Bookstore"
1922,1,"9786042284769"
1922,2,"6+"
1922,3,"Nhà Xuất Bản Kim Đồng"
1922,4,"Tiếng Việt"
1923,1,"8932000132561"
1923,7,"Cty Bán Lẻ Phương Nam"
1923,4,"Tiếng Việt"
1924,1,"9786044816197"
1924,3,"XYZ"
1924,6,"Đào Nhii"
1924,4,"Tiếng Việt"
1925,1,"8935325025334"
1925,3,"AZ Việt Nam"
1925,6,"HyuneeBy Lee"
1925,4,"Tiếng Việt"
1926,1,"8935325025341-qt"
1926,3,"AZ Việt Nam"
1926,6,"HyuneeBy Lee"
1926,4,"Tiếng Việt"
1927,1,"9786044838885"
1927,3,"NXB Tổng Hợp TPHCM"
1928,1,"9786326050318"
1928,3,"Nguyễn Văn Á"
1929,1,"9786044907970"
1929,6,"Nguyệt Anh"
1929,4,"Tiếng Việt"
1930,1,"8935280919761"
1930,3,"Thái Hà"
1930,6,"Claire Huynh Việt"
1930,4,"Tiếng Việt"
1931,1,"9786046135524"
1932,1,"9786326051377"
1932,3,"Nguyễn Văn Á"
1933,1,"9786326051568"
1933,3,"Nguyễn Văn Á"
1933,4,"Tiếng Việt"
1934,1,"9786326050110"
1935,1,"8935244850512"
1935,2,"14+"
1935,3,"Nhà Xuất Bản Kim Đồng"
1935,4,"Tiếng Việt"
1936,1,"8935244876154"
1936,3,"Nhà Xuất Bản Kim Đồng"
1936,6,"An Lạc Group"
1937,1,"8935244876208"
1937,3,"Nhà Xuất Bản Kim Đồng"
1937,6,"Higuchi Hoa, まついのりこ"
1938,1,"9786044748733"
1938,3,"XYZ"
1938,6,"Baydeptrai"
1938,4,"Tiếng Việt"
1939,1,"9786043822243"
1939,3,"Crabit Kidbooks"
1939,6,"Nhã Thuyên"
1940,1,"9786043822250"
1940,3,"Crabit Kidbooks"
1940,6,"Nhã Thuyên"
1941,1,"9786043822267"
1941,3,"Crabit Kidbooks"
1941,6,"Lam"
1942,1,"8935325018077-khongqua"
1942,3,"AZ Việt Nam"
1942,6,"Heina Phương"
1942,4,"Tiếng Việt"
1943,1,"9786044017266"
1943,3,"XYZ"
1943,6,"Thất Công Tử"
1943,4,"Tiếng Việt"
1944,1,"9786044017266-qt"
1944,3,"XYZ"
1944,6,"Thất Công Tử"
1944,4,"Tiếng Việt"
1945,1,"8935236422178"
1945,3,"Nhà Sách Minh Thắng"
1946,1,"8935236429825"
1946,3,"Nhà Sách Minh Thắng"
1946,4,"Tiếng Việt"
1947,1,"8935235235427"
1947,3,"Nhã Nam"
1948,1,"8934974200154"
1948,3,"NXB Trẻ"
1948,4,"Tiếng Việt"
1949,1,"8935235202863"
1949,3,"Nhã Nam"
1950,1,"8934974148609"
1950,3,"NXB Trẻ"
1950,4,"Tiếng Việt"
1951,1,"8935095623297"
1951,3,"Huy Hoang Bookstore"
1952,1,"8935095623303"
1952,3,"Huy Hoang Bookstore"
1952,4,"Tiếng Việt"
1953,1,"8935095623280"
1953,3,"Huy Hoang Bookstore"
1954,1,"8936066685108"
1954,3,"1980 Books"
1955,1,"9786047721832"
1955,7,"Cty NXB Thế Giới"
1956,1,"9786045833247"
1956,7,"NXB Tổng Hợp TPHCM"
1957,1,"8935236426824"
1957,3,"Nhà Sách Minh Thắng"
1958,1,"8935074130839"
1958,3,"Cty Văn Hóa Văn Lang"
1958,6,"Thanh Khang, Thủy Tiên"
1958,4,"Tiếng Việt"
1959,1,"8935236433204"
1959,3,"Nhà Sách Minh Thắng"
1960,1,"8935236432252"
1960,3,"Nhà Sách Minh Thắng"
1960,4,"Tiếng Việt"
1961,1,"8935235240803"
1961,3,"Nhã Nam"
1962,1,"8934974200000"
1962,3,"NXB Trẻ"
1962,6,"Hester Velmans, NGHY"
1963,1,"8934974200147"
1963,3,"NXB Trẻ"
1963,6,"NGHY"
1964,1,"8935235241763"
1964,3,"Nhã Nam"
1964,6,"Nhượng Lê"
1965,1,"8935235242180"
1965,3,"Nhã Nam"
1965,6,"Nhượng Lê"
1966,1,"8935235242319"
1966,3,"Nhã Nam"
1966,6,"Eve La Lune"
1967,1,"8935235244412"
1967,3,"Nhã Nam"
1967,6,"Nhượng Lê"
1968,1,"8935325027826"
1968,3,"AZ Việt Nam"
1968,6,"Bích Phương"
1968,4,"Tiếng Việt"
1969,1,"8935236435550"
1969,3,"Nhà Sách Minh Thắng"
1969,6,"Phạm Hồng"
1970,1,"8935235243118"
1970,3,"Nhã Nam"
1970,6,"Ngô Lập Chi, Trần Văn Giáp"
1971,1,"8936229390375"
1971,3,"Công Ty Cổ Phần Waka"
1972,1,"9786045862766"
1972,7,"NXB Tổng Hợp TPHCM"
1973,1,"8935069921008"
1973,3,"Phụ Nữ"
1973,6,"NguyễnVân Hà"
1974,1,"8935244889710"
1974,3,"Nhà Xuất Bản Kim Đồng"
1974,4,"Tiếng Việt"
1975,1,"8935325012563"
1975,3,"AZ Việt Nam"
1975,6,"Ngọc Hà"
1975,4,"Tiếng Việt"
1976,1,"9786044133386"
1977,1,"9786044918266"
1977,3,"CÔNG TY TNHH TRUYỀN THÔNG VÀ GIÁO DỤC LYCEUM"
1977,6,"Hà Thủy Nguyên"
1978,1,"9786044837970"
1978,7,"NXB Tổng Hợp TPHCM"
1978,4,"Tiếng Việt"
1979,1,"9786326030020"
1979,3,"NXB Tổng Hợp TPHCM"
1980,1,"8931805024262"
1980,3,"Cty TNHH TM&DV VH GD Phía Nam"
1981,1,"8936066698450"
1981,3,"1980 Books"
1981,6,"Huy Nguyễn"
1981,4,"Tiếng Việt"
1982,1,"8935325008337-bq"
1982,3,"AZ Việt Nam"
1983,1,"8935095604319"
1983,3,"Huy Hoang Bookstore"
1984,1,"8935095604357"
1984,3,"Huy Hoang Bookstore"
1985,1,"8936186547850"
1985,3,"Skybooks"
1985,4,"Tiếng Việt"
1986,1,"9786045693964"
1986,3,"Cty Văn Hóa Việt Thư"
1987,1,"8935325004162"
1987,3,"Skybooks"
1987,4,"Tiếng Việt"
1988,1,"8935095623846"
1988,3,"Huy Hoang Bookstore"
1988,6,"Phương Anh"
1989,1,"9786043438024"
1989,3,"Bách Việt"
1989,6,"Linh Dương"
1990,1,"8935244873269"
1990,3,"Nhà Xuất Bản Kim Đồng"
1991,1,"8935244873283"
1991,3,"Nhà Xuất Bản Kim Đồng"
1992,1,"8935244873290"
1992,3,"Nhà Xuất Bản Kim Đồng"
1993,1,"8935244873276"
1993,3,"Nhà Xuất Bản Kim Đồng"
1994,1,"9786043234855"
1994,3,"CÔNG TY CỔ PHẦN SBOOKS"
1995,1,"8935074127716"
1995,3,"Cty Văn Hóa Văn Lang"
1995,6,"Nguyễn Hương Giang"
1996,1,"9786046178125"
1996,7,"Cty Văn Hóa Hương Trang"
1997,1,"8935325018770"
1997,3,"AZ Việt Nam"
1997,4,"Tiếng Việt"
1998,1,"8935280917309"
1998,3,"Thái Hà"
1999,1,"9786046176664"
1999,7,"Cty Văn Hóa Hương Trang"
2000,1,"combo-8935235226272-8935086854495"
2000,3,"Nhã Nam"
2001,1,"combo-8935235232051-8935235220508"
2001,3,"Nhã Nam"
2002,1,"combo-9786048862862-9786043315516"
2002,3,"Công Ty Cổ Phần Time Books"
2002,4,"Tiếng Việt"
2003,1,"combo-8935235220324-8935235228351"
2003,3,"Nhã Nam"
2004,1,"9786042258418"
2004,2,"17+"
2004,3,"Nhà Xuất Bản Kim Đồng"
2004,6,"Vũ Trụ 19, Liên Vũ"
2004,4,"Tiếng Việt"
2004,5,"2025-08-13 12:00:00"
2005,1,"9786042258432"
2005,2,"17+"
2005,3,"Nhà Xuất Bản Kim Đồng"
2005,6,"Vũ Trụ 19, Liên Vũ"
2005,4,"Tiếng Việt"
2005,5,"2025-08-13 12:00:00"
2006,1,"9786042278317"
2006,2,"14+"
2006,3,"Nhà Xuất Bản Kim Đồng"
2006,6,"Ningning"
2006,4,"Tiếng Việt"
2007,1,"9786042260619"
2007,2,"12+"
2007,3,"Nhà Xuất Bản Kim Đồng"
2007,6,"Nhiều Người Dịch"
2007,4,"Tiếng Việt"
2007,12,"Action"
2007,5,"2025-08-25 12:00:00"
2008,1,"9786042260664"
2008,2,"12+"
2008,3,"Nhà Xuất Bản Kim Đồng"
2008,6,"Nhiều Người Dịch"
2008,4,"Tiếng Việt"
2008,12,"Action"
2008,5,"2025-08-25 12:00:00"
2009,1,"9786042260671"
2009,2,"12+"
2009,3,"Nhà Xuất Bản Kim Đồng"
2009,6,"Nhiều Người Dịch"
2009,4,"Tiếng Việt"
2009,12,"Action"
2009,5,"2025-08-25 12:00:00"
2010,1,"9786042260626"
2010,2,"12+"
2010,3,"Nhà Xuất Bản Kim Đồng"
2010,6,"Nhiều Người Dịch"
2010,4,"Tiếng Việt"
2010,12,"Action"
2010,5,"2025-08-25 12:00:00"
2011,1,"9786042260633"
2011,2,"12+"
2011,3,"Nhà Xuất Bản Kim Đồng"
2011,6,"Nhiều Người Dịch"
2011,4,"Tiếng Việt"
2011,12,"Action"
2011,5,"2025-08-25 12:00:00"
2012,1,"9786042260640"
2012,2,"12+"
2012,3,"Nhà Xuất Bản Kim Đồng"
2012,6,"Nhiều Người Dịch"
2012,4,"Tiếng Việt"
2012,12,"Action"
2012,5,"2025-08-25 12:00:00"
2013,1,"9786042260657"
2013,2,"12+"
2013,3,"Nhà Xuất Bản Kim Đồng"
2013,6,"Nhiều Người Dịch"
2013,4,"Tiếng Việt"
2013,12,"Action"
2013,5,"2025-08-25 12:00:00"
2014,1,"8934974210870"
2014,2,"18+"
2014,3,"NXB Trẻ"
2014,6,"Liên Vũ"
2014,4,"Tiếng Việt"
2015,1,"9786042263481"
2015,2,"14+"
2015,3,"Nhà Xuất Bản Kim Đồng"
2015,6,"Yoda"
2015,4,"Tiếng Việt"
2015,5,"2025-08-19 20:00:00"
2016,1,"8934974210863"
2016,2,"18+"
2016,3,"NXB Trẻ"
2016,6,"Liên Vũ"
2016,4,"Tiếng Việt"
2017,1,"9786042273589"
2017,2,"15+"
2017,3,"Nhà Xuất Bản Kim Đồng"
2017,6,"AnHD"
2017,4,"Tiếng Việt"
2017,12,"Action"
2018,1,"9786042256254"
2018,2,"16+"
2018,3,"Nhà Xuất Bản Kim Đồng"
2018,6,"Barbie Ayumi, Mokey King"
2018,4,"Tiếng Việt"
2018,12,"Adventure"
2019,1,"9786042272407"
2019,2,"15+"
2019,3,"Nhà Xuất Bản Kim Đồng"
2019,6,"Thu Hằng"
2019,4,"Tiếng Việt"
2020,1,"9786042253468"
2020,2,"15+"
2020,3,"Nhà Xuất Bản Kim Đồng"
2020,6,"Độc Giả"
2020,4,"Tiếng Việt"
2020,12,"Comedy"
2021,1,"8934974210238"
2021,2,"16+"
2021,3,"NXB Trẻ"
2021,6,"Lục Thảo"
2021,4,"Tiếng Việt"
2021,12,"Drama"
2021,5,"2025-07-06 12:00:00"
2022,1,"9786042272391"
2022,2,"15+"
2022,3,"Nhà Xuất Bản Kim Đồng"
2022,6,"Thu Hằng"
2022,4,"Tiếng Việt"
2023,1,"8934974210245"
2023,2,"16+"
2023,3,"NXB Trẻ"
2023,6,"Lục Thảo"
2023,4,"Tiếng Việt"
2023,12,"Drama"
2024,1,"9786042263474"
2024,2,"14+"
2024,3,"Nhà Xuất Bản Kim Đồng"
2024,6,"Yoda"
2024,4,"Tiếng Việt"
2024,5,"2025-08-19 20:00:00"
2025,1,"8934974210856"
2025,2,"12+"
2025,3,"NXB Trẻ"
2025,6,"An Nhiên"
2025,4,"Tiếng Việt"
2026,1,"9786042276597"
2026,2,"15+"
2026,3,"Nhà Xuất Bản Kim Đồng"
2026,6,"Itsuwa Rei"
2026,4,"Tiếng Việt"
2027,1,"8934974210887"
2027,2,"18+"
2027,3,"NXB Trẻ"
2027,6,"Ukato Mai"
2027,4,"Tiếng Việt"
2027,12,"Sci Fi"
2028,1,"9786042254434"
2028,3,"Nhà Xuất Bản Kim Đồng"
2028,6,"Hitokiri"
2028,4,"Tiếng Việt"
2029,1,"8935352611401"
2029,3,"Nhà Xuất Bản Kim Đồng"
2029,6,"Hitokiri"
2029,4,"Tiếng Việt"
2030,1,"8935352611418"
2030,3,"Nhà Xuất Bản Kim Đồng"
2030,6,"Hitokiri"
2030,4,"Tiếng Việt"
2031,1,"8935352612637"
2031,3,"Nhà Xuất Bản Kim Đồng"
2031,6,"Hitokiri"
2031,4,"Tiếng Việt"
2031,12,"Adventure"
2032,1,"8935352611395"
2032,3,"Nhà Xuất Bản Kim Đồng"
2032,6,"Hitokiri"
2032,4,"Tiếng Việt"
2033,1,"8935352614587"
2033,3,"Nhà Xuất Bản Kim Đồng"
2033,6,"Hitokiri"
2033,4,"Tiếng Việt"
2034,1,"8935244884708"
2034,3,"Nhà Xuất Bản Kim Đồng"
2034,6,"Hồng Trang"
2034,4,"Tiếng Việt"
2034,12,"Action"
2035,1,"8935352611425"
2035,3,"Nhà Xuất Bản Kim Đồng"
2035,6,"Hitokiri"
2035,4,"Tiếng Việt"
2036,1,"8935244875812"
2036,3,"Nhà Xuất Bản Kim Đồng"
2036,6,"Thanh Ngân"
2036,4,"Tiếng Việt"
2036,12,"Adventure"
2037,1,"8935244884777"
2037,3,"Nhà Xuất Bản Kim Đồng"
2037,6,"Giang Hồng"
2037,4,"Tiếng Việt"
2037,12,"Action"
2038,1,"8935244884319"
2038,2,"6 - 11"
2038,3,"Nhà Xuất Bản Kim Đồng"
2038,6,"Giang Hồng, Hồng Trang"
2038,4,"Tiếng Việt"
2038,12,"Action"
2039,1,"8935244884258"
2039,2,"6 - 11"
2039,3,"Nhà Xuất Bản Kim Đồng"
2039,6,"Giang Hồng, Hồng Trang"
2039,4,"Tiếng Việt"
2039,12,"Action"
2040,1,"8935244890976"
2040,2,"6 - 11"
2040,3,"Nhà Xuất Bản Kim Đồng"
2040,6,"Hồng Trang"
2040,4,"Tiếng Việt"
2040,12,"Adventure"
2041,1,"8935244890990"
2041,3,"Nhà Xuất Bản Kim Đồng"
2041,6,"Hồng Trang"
2041,4,"Tiếng Việt"
2041,12,"Adventure"
2042,1,"8935352620809"
2042,3,"Nhà Xuất Bản Kim Đồng"
2042,6,"Nhiều Dịch Giả"
2042,4,"Tiếng Việt"
2042,12,"Adventure"
2043,1,"8935352611432"
2043,3,"Nhà Xuất Bản Kim Đồng"
2043,6,"Hitokiri"
2043,4,"Tiếng Việt"
2043,12,"Action"
2044,1,"8935244878202"
2044,3,"Nhà Xuất Bản Kim Đồng"
2044,6,"Nguyễn Song Tâm Quyên"
2045,1,"8935244878196"
2045,3,"Nhà Xuất Bản Kim Đồng"
2045,6,"Nguyễn Song Tâm Quyên"
2046,1,"8935244884883"
2046,3,"Nhà Xuất Bản Kim Đồng"
2046,6,"Hồng Trang"
2046,4,"Tiếng Việt"
2046,12,"Action"
2047,1,"8935244884289"
2047,2,"6+"
2047,3,"Nhà Xuất Bản Kim Đồng"
2047,6,"Giang Hồng, Hồng Trang"
2047,4,"Tiếng Việt"
2047,12,"Action"
2048,1,"8935244890969"
2048,3,"Nhà Xuất Bản Kim Đồng"
2048,6,"Hồng Trang"
2048,4,"Tiếng Việt"
2048,12,"Adventure"
2049,1,"8935244884241"
2049,2,"6+"
2049,3,"Nhà Xuất Bản Kim Đồng"
2049,6,"Giang Hồng, Hồng Trang"
2049,4,"Tiếng Việt"
2049,12,"Action"
2050,1,"8935244884562"
2050,2,"6 - 11"
2050,3,"Nhà Xuất Bản Kim Đồng"
2050,6,"Giang Hồng, Hồng Trang"
2050,4,"Tiếng Việt"
2050,12,"Action"
2051,1,"9786042255875"
2051,3,"Nhà Xuất Bản Kim Đồng"
2051,6,"Hương Giang"
2051,4,"Tiếng Việt"
2051,12,"Adventure"
2052,1,"8935352620526"
2052,3,"Nhà Xuất Bản Kim Đồng"
2052,6,"Hương Giang"
2052,4,"Tiếng Việt"
2052,12,"Adventure"
2053,1,"9786042267861"
2053,3,"Nhà Xuất Bản Kim Đồng"
2053,6,"Nhiều Người Dịch"
2053,4,"Tiếng Việt"
2053,12,"Adventure"
2054,1,"8935352615379"
2054,3,"Nhà Xuất Bản Kim Đồng"
2054,6,"Hương Giang"
2054,4,"Tiếng Việt"
2054,12,"Adventure"
2055,1,"9786042267854"
2055,3,"Nhà Xuất Bản Kim Đồng"
2055,6,"Nhiều Người Dịch"
2055,4,"Tiếng Việt"
2055,12,"Adventure"
2056,1,"8935352615386"
2056,3,"Nhà Xuất Bản Kim Đồng"
2056,6,"Hương Giang"
2056,4,"Tiếng Việt"
2056,12,"Adventure"
2057,1,"8935352602157"
2057,3,"Nhà Xuất Bản Kim Đồng"
2057,6,"Hương Giang"
2057,4,"Tiếng Việt"
2057,12,"Adventure"
2058,1,"9786042267908"
2058,3,"Nhà Xuất Bản Kim Đồng"
2058,6,"Nhiều Người Dịch"
2058,4,"Tiếng Việt"
2058,12,"Adventure"
2059,1,"8935352600771"
2059,3,"Nhà Xuất Bản Kim Đồng"
2059,6,"Hương Giang"
2059,4,"Tiếng Việt"
2059,12,"Adventure"
2060,1,"8935244884913"
2060,3,"Nhà Xuất Bản Kim Đồng"
2060,6,"Nhiều Dịch Giả"
2060,4,"Tiếng Việt"
2060,12,"Adventure"
2061,1,"9786042267694"
2061,3,"Nhà Xuất Bản Kim Đồng"
2061,6,"Nhiều Người Dịch"
2061,4,"Tiếng Việt"
2061,12,"Adventure"
2062,1,"8935244882780"
2062,3,"Nhà Xuất Bản Kim Đồng"
2062,6,"Thu Hằng"
2062,4,"Tiếng Việt"
2063,1,"8935244884920"
2063,3,"Nhà Xuất Bản Kim Đồng"
2063,6,"Nhiều Dịch Giả"
2063,4,"Tiếng Việt"
2063,12,"Adventure"
2064,1,"9786042267687"
2064,3,"Nhà Xuất Bản Kim Đồng"
2064,6,"Nhiều Người Dịch"
2064,4,"Tiếng Việt"
2064,12,"Adventure"
2065,1,"8935244884951"
2065,3,"Nhà Xuất Bản Kim Đồng"
2065,6,"Nhiều Dịch Giả"
2065,4,"Tiếng Việt"
2065,12,"Adventure"
2066,1,"8935244884937"
2066,3,"Nhà Xuất Bản Kim Đồng"
2066,6,"Nhiều Dịch Giả"
2066,4,"Tiếng Việt"
2066,12,"Adventure"
2067,1,"8935352607794"
2067,3,"Nhà Xuất Bản Kim Đồng"
2067,6,"Phương Hoa"
2067,4,"Tiếng Việt"
2068,1,"8935244884982"
2068,3,"Nhà Xuất Bản Kim Đồng"
2068,6,"Nhiều Dịch Giả"
2068,4,"Tiếng Việt"
2068,12,"Adventure"
2069,1,"8935244884999"
2069,3,"Nhà Xuất Bản Kim Đồng"
2069,6,"Nhiều Dịch Giả"
2069,4,"Tiếng Việt"
2069,12,"Adventure"
2070,1,"8935244884944"
2070,3,"Nhà Xuất Bản Kim Đồng"
2070,6,"Nhiều Dịch Giả"
2070,4,"Tiếng Việt"
2070,12,"Adventure"
2071,1,"9786042267670"
2071,3,"Nhà Xuất Bản Kim Đồng"
2071,6,"Nhiều Người Dịch"
2071,4,"Tiếng Việt"
2071,12,"Adventure"
2072,1,"8935244884975"
2072,3,"Nhà Xuất Bản Kim Đồng"
2072,6,"Nhiều Dịch Giả"
2072,4,"Tiếng Việt"
2072,12,"Adventure"
2073,1,"9786042264808"
2073,3,"Nhà Xuất Bản Kim Đồng"
2073,6,"Altair"
2073,4,"Tiếng Việt"
2073,12,"Adventure"
2074,1,"9786042264815"
2074,3,"Nhà Xuất Bản Kim Đồng"
2074,6,"Altair"
2074,4,"Tiếng Việt"
2074,12,"Adventure"
2075,1,"8935244887136"
2075,2,"12+"
2075,3,"Nhà Xuất Bản Kim Đồng"
2075,6,"Barbie Ayumi"
2075,4,"Tiếng Việt"
2075,12,"Comedy"
2076,1,"8935244895193"
2076,2,"12+"
2076,3,"Nhà Xuất Bản Kim Đồng"
2076,6,"Barbie Ayumi"
2076,4,"Tiếng Việt"
2076,12,"Comedy"
2077,1,"8935352619261"
2077,2,"12+"
2077,3,"Nhà Xuất Bản Kim Đồng"
2077,6,"Barbie Ayumi"
2077,4,"Tiếng Việt"
2077,12,"Comedy"
2078,1,"8935244895216"
2078,2,"12+"
2078,3,"Nhà Xuất Bản Kim Đồng"
2078,6,"Barbie Ayumi"
2078,4,"Tiếng Việt"
2078,12,"Comedy"
2079,1,"8935244895186"
2079,2,"12+"
2079,3,"Nhà Xuất Bản Kim Đồng"
2079,6,"Barbie Ayumi"
2079,4,"Tiếng Việt"
2079,12,"Comedy"
2080,1,"8935352610497"
2080,2,"12+"
2080,3,"Nhà Xuất Bản Kim Đồng"
2080,6,"Barbie Ayumi"
2080,4,"Tiếng Việt"
